Theta1,Theta2,Theta3,X,Y,Z,Orientation_1_1,Orientation_1_2,Orientation_1_3,Orientation_2_1,Orientation_2_2,Orientation_2_3,Orientation_3_1,Orientation_3_2,Orientation_3_3
-0.929655,0.160285,1.186112,3.320598,-14.832567,1.757879,-0.52127,-0.848036,0.095458,-0.851288,0.508871,-0.127906,0.059893,-0.147936,-0.987182
-0.929655,0.160285,1.378454,2.298869,-14.075644,1.561009,-0.673766,-0.732753,0.095458,-0.738314,0.662218,-0.127906,0.030509,-0.156657,-0.987182
-0.929655,0.160285,1.570796,1.443633,-13.136279,1.356599,-0.801414,-0.590444,0.095458,-0.598111,0.791141,-0.127906,0.0,-0.1596,-0.987182
-0.929655,0.224399,-1.442568,12.575793,-5.740442,2.082079,0.869401,0.475845,0.133092,0.493287,-0.851391,-0.178331,0.028455,0.220694,-0.974928
-0.929655,0.224399,-1.31434,12.935663,-6.497028,2.269599,0.923113,0.360762,0.133092,0.380364,-0.907481,-0.178331,0.056443,0.215243,-0.974928
-0.929655,0.224399,-1.121997,13.283659,-7.706291,2.538301,0.975053,0.177648,0.133092,0.199877,-0.963456,-0.178331,0.096548,0.200484,-0.974928
-0.929655,0.224399,-0.929655,13.390713,-8.964945,2.783145,0.991031,-0.012018,0.133092,0.012018,-0.983897,-0.178331,0.133092,0.178331,-0.974928
-0.929655,0.224399,-0.737313,13.252875,-10.226569,2.995101,0.970458,-0.20124,0.133092,-0.176284,-0.968051,-0.178331,0.164727,0.149601,-0.974928
-0.929655,0.224399,-0.54497,12.87523,-11.444632,3.166352,0.914093,-0.383041,0.133092,-0.358085,-0.916501,-0.178331,0.190287,0.115353,-0.974928
-0.929655,0.224399,-0.352628,12.271706,-12.574209,3.290581,0.824015,-0.550714,0.133092,-0.526678,-0.831149,-0.178331,0.208829,0.076851,-0.974928
-0.929655,0.224399,-0.160285,11.464562,-13.57364,3.363208,0.703546,-0.698076,0.133092,-0.675847,-0.715142,-0.178331,0.219669,0.035514,-0.974928
-0.929655,0.224399,-0.032057,10.827767,-14.149181,3.381552,0.608502,-0.782312,0.133092,-0.761749,-0.622846,-0.178331,0.222407,0.007132,-0.974928
-0.929655,0.224399,0.160285,9.750628,-14.852782,3.363208,0.447735,-0.884206,0.133092,-0.866764,-0.465745,-0.178331,0.219669,-0.035514,-0.974928
-0.929655,0.224399,0.352628,8.562851,-15.3422,3.290581,0.270454,-0.953489,0.133092,-0.939811,-0.291467,-0.178331,0.208829,-0.076851,-0.974928
-0.929655,0.224399,0.54497,7.308242,-15.599383,3.166352,0.083199,-0.987605,0.133092,-0.978197,-0.106439,-0.178331,0.190287,-0.115353,-0.974928
-0.929655,0.224399,0.737313,6.033074,-15.614846,2.995101,-0.107124,-0.985297,0.133092,-0.980505,0.082514,-0.178331,0.164727,-0.149601,-0.974928
-0.929655,0.224399,0.929655,4.784378,-15.38802,2.783145,-0.293497,-0.94665,0.133092,-0.94665,0.268425,-0.178331,0.133092,-0.178331,-0.974928
-0.929655,0.224399,1.057883,3.989454,-15.105967,2.623034,-0.412142,-0.901346,0.133092,-0.904553,0.387276,-0.178331,0.109195,-0.193887,-0.974928
-0.929655,0.224399,1.250226,2.885965,-14.498198,2.36122,-0.576842,-0.80594,0.133092,-0.813841,0.553047,-0.178331,0.070118,-0.211185,-0.974928
-0.929655,0.224399,1.442568,1.925017,-13.689323,2.082079,-0.720267,-0.68081,0.133092,-0.693113,0.698421,-0.178331,0.028455,-0.220694,-0.974928
-0.929655,0.288514,-1.570796,12.037612,-4.927361,2.418484,0.801414,0.573389,0.170179,0.598111,-0.768289,-0.228024,-0.0,0.284528,-0.958668
-0.929655,0.288514,-1.378454,12.67297,-5.985256,2.782897,0.896243,0.409618,0.170179,0.440216,-0.868456,-0.228024,0.05439,0.279281,-0.958668
-0.929655,0.288514,-1.186112,13.08686,-7.151932,3.133869,0.958018,0.23074,0.170179,0.266085,-0.936592,-0.228024,0.106774,0.263733,-0.958668
-0.929655,0.288514,-0.993769,13.264017,-8.384359,3.458457,0.984459,0.043352,0.170179,0.082141,-0.970184,-0.228024,0.15522,0.238459,-0.958668
-0.929655,0.288514,-0.865541,13.247008,-9.220109,3.654225,0.98192,-0.082894,0.170179,-0.042598,-0.972723,-0.228024,0.184439,0.216652,-0.958668
-0.929655,0.288514,-0.673198,13.01952,-10.460674,3.908917,0.947967,-0.269068,0.170179,-0.227757,-0.946642,-0.228024,0.222453,0.1774,-0.958668
-0.929655,0.288514,-0.480856,12.557783,-11.644958,4.10864,0.879051,-0.445318,0.170179,-0.404516,-0.885648,-0.228024,0.252262,0.131605,-0.958668
-0.929655,0.288514,-0.288514,11.878826,-12.729283,4.246026,0.777714,-0.605144,0.170179,-0.566355,-0.791989,-0.228024,0.272767,0.080956,-0.958668
-0.929655,0.288514,-0.096171,11.00769,-13.673658,4.31601,0.647694,-0.742652,0.170179,-0.707307,-0.66912,-0.228024,0.283213,0.027321,-0.958668
-0.929655,0.288514,0.096171,9.976505,-14.443252,4.31601,0.493786,-0.852769,0.170179,-0.822172,-0.521573,-0.228024,0.283213,-0.027321,-0.958668
-0.929655,0.288514,0.288514,8.823301,-15.009681,4.246026,0.321666,-0.931435,0.170179,-0.906713,-0.35479,-0.228024,0.272767,-0.080956,-0.958668
-0.929655,0.288514,0.416742,8.007575,-15.263781,4.161661,0.199916,-0.964921,0.170179,-0.944639,-0.235929,-0.228024,0.260176,-0.115172,-0.958668
-0.929655,0.288514,0.609084,6.74704,-15.449237,3.982007,0.011776,-0.985343,0.170179,-0.972319,-0.051002,-0.228024,0.233362,-0.162783,-0.958668
-0.929655,0.288514,0.801427,5.483594,-15.394425,3.744688,-0.176798,-0.969423,0.170179,-0.964138,0.135805,-0.228024,0.197941,-0.20439,-0.958668
-0.929655,0.288514,0.993769,4.263837,-15.101368,3.458457,-0.358851,-0.91775,0.170179,-0.920398,0.317604,-0.228024,0.15522,-0.238459,-0.958668
-0.929655,0.288514,1.186112,3.132755,-14.580874,3.133869,-0.52767,-0.832228,0.170179,-0.842712,0.487689,-0.228024,0.106774,-0.263733,-0.958668
-0.929655,0.288514,1.378454,2.132063,-13.85214,2.782897,-0.677027,-0.716013,0.170179,-0.733946,0.639788,-0.228024,0.05439,-0.279281,-0.958668
-0.929655,0.288514,1.570796,1.29867,-12.942042,2.418484,-0.801414,-0.573389,0.170179,-0.598111,0.768289,-0.228024,0.0,-0.284528,-0.958668
-0.929655,0.352628,-1.506682,12.16484,-5.12085,3.083858,0.83573,0.508808,0.206566,0.548694,-0.788877,-0.27678,0.022128,0.344655,-0.938468
-0.929655,0.352628,-1.31434,12.713245,-6.199008,3.522546,0.917582,0.339668,0.206566,0.387775,-0.879217,-0.27678,0.087603,0.33407,-0.938468
-0.929655,0.352628,-1.121997,13.034908,-7.372988,3.939586,0.965591,0.158001,0.206566,0.212554,-0.93713,-0.27678,0.149848,0.311163,-0.938468
-0.929655,0.352628,-0.929655,13.117967,-8.599492,4.319598,0.977988,-0.029494,0.206566,0.029494,-0.96048,-0.27678,0.206566,0.27678,-0.938468
-0.929655,0.352628,-0.737313,12.959358,-9.833283,4.648566,0.954315,-0.215901,0.206566,-0.154654,-0.948406,-0.27678,0.255666,0.232189,-0.938468
-0.929655,0.352628,-0.54497,12.564931,-11.028859,4.914357,0.895445,-0.394345,0.206566,-0.333098,-0.901354,-0.27678,0.295336,0.179035,-0.938468
-0.929655,0.352628,-0.416742,12.17781,-11.782796,5.051504,0.837666,-0.505615,0.206566,-0.445626,-0.851358,-0.27678,0.315806,0.139798,-0.938468
-0.929655,0.352628,-0.224399,11.42674,-12.818124,5.191533,0.725566,-0.656418,0.206566,-0.600153,-0.750473,-0.27678,0.336706,0.076851,-0.938468
-0.929655,0.352628,-0.032057,10.496379,-13.705151,5.24836,0.586706,-0.783011,0.206566,-0.732545,-0.621909,-0.27678,0.345188,0.011069,-0.938468
-0.929655,0.352628,0.160285,9.421038,-14.411161,5.219888,0.426207,-0.880726,0.206566,-0.837919,-0.470409,-0.27678,0.340938,-0.05512,-0.938468
-0.929655,0.352628,0.352628,8.240377,-14.910115,5.107168,0.249989,-0.945957,0.206566,-0.91239,-0.301558,-0.27678,0.324114,-0.119277,-0.938468
-0.929655,0.352628,0.54497,6.997943,-15.18361,4.914357,0.064551,-0.976301,0.206566,-0.95321,-0.121586,-0.27678,0.295336,-0.179035,-0.938468
-0.929655,0.352628,0.737313,5.739558,-15.221561,4.648566,-0.123267,-0.970637,0.206566,-0.958874,0.06287,-0.27678,0.255666,-0.232189,-0.938468
-0.929655,0.352628,0.865541,4.914719,-15.11495,4.435568,-0.246377,-0.946905,0.206566,-0.942962,0.184972,-0.27678,0.223875,-0.262977,-0.938468
-0.929655,0.352628,1.057883,3.7324,-14.761538,4.071097,-0.422843,-0.882346,0.206566,-0.890214,0.361817,-0.27678,0.169477,-0.300923,-0.938468
-0.929655,0.352628,1.250226,2.654568,-14.188147,3.664746,-0.583713,-0.785244,0.206566,-0.804634,0.525317,-0.27678,0.108827,-0.327771,-0.938468
-0.929655,0.352628,1.442568,1.720976,-13.415926,3.231504,-0.723056,-0.659182,0.206566,-0.689377,0.669442,-0.27678,0.044164,-0.34253,-0.938468
-0.929655,0.416742,-1.570796,11.812621,-4.625894,3.440658,0.801414,0.54692,0.242105,0.598111,-0.732823,-0.324399,-0.0,0.404783,-0.914413
-0.929655,0.416742,-1.378454,12.414078,-5.638364,3.95909,0.891183,0.383637,0.242105,0.446995,-0.833643,-0.324399,0.077378,0.397319,-0.914413
-0.929655,0.416742,-1.186112,12.795317,-6.761291,4.458401,0.948085,0.206205,0.242105,0.279394,-0.903717,-0.324399,0.151902,0.3752,-0.914413
-0.929655,0.416742,-1.057883,12.919838,-7.550943,4.771508,0.96667,0.083274,0.242105,0.161536,-0.932025,-0.324399,0.198634,0.352695,-0.914413
-0.929655,0.416742,-0.865541,12.907056,-8.764605,5.198685,0.964762,-0.103049,0.242105,-0.019608,-0.945717,-0.324399,0.262392,0.308221,-0.914413
-0.929655,0.416742,-0.673198,12.655875,-9.973422,5.561023,0.927272,-0.285571,0.242105,-0.200028,-0.924529,-0.324399,0.316472,0.252378,-0.914413
-0.929655,0.416742,-0.480856,12.175558,-11.13281,5.845159,0.855583,-0.457561,0.242105,-0.373071,-0.869243,-0.324399,0.358881,0.187228,-0.914413
-0.929655,0.416742,-0.288514,11.48382,-12.20001,6.040612,0.752339,-0.612676,0.242105,-0.532355,-0.781898,-0.324399,0.388053,0.115172,-0.914413
-0.929655,0.416742,-0.096171,10.606173,-13.135661,6.140175,0.621347,-0.745193,0.242105,-0.672004,-0.665715,-0.324399,0.402913,0.038869,-0.914413
-0.929655,0.416742,0.096171,9.574987,-13.905255,6.140175,0.467438,-0.850227,0.242105,-0.786869,-0.524979,-0.324399,0.402913,-0.038869,-0.914413
-0.929655,0.416742,0.224399,8.82082,-14.311762,6.08471,0.354876,-0.903022,0.242105,-0.847541,-0.420046,-0.324399,0.394635,-0.090073,-0.914413
-0.929655,0.416742,0.416742,7.620417,-14.745025,5.92059,0.175712,-0.954207,0.242105,-0.912208,-0.250285,-0.324399,0.370139,-0.16385,-0.914413
-0.929655,0.416742,0.609084,6.376595,-14.952874,5.665005,-0.009934,-0.970199,0.242105,-0.94323,-0.071294,-0.324399,0.331992,-0.231583,-0.914413
-0.929655,0.416742,0.801427,5.135227,-14.927645,5.327383,-0.195212,-0.950409,0.242105,-0.939464,0.110328,-0.324399,0.281601,-0.290776,-0.914413
-0.929655,0.416742,0.993769,3.942098,-14.670267,4.920175,-0.373291,-0.895566,0.242105,-0.90105,0.28788,-0.324399,0.220823,-0.339244,-0.914413
-0.929655,0.416742,1.186112,2.841212,-14.190233,4.458401,-0.537603,-0.807693,0.242105,-0.829403,0.454815,-0.324399,0.151902,-0.3752,-0.914413
-0.929655,0.416742,1.31434,2.17877,-13.754936,4.128582,-0.636475,-0.732315,0.242105,-0.764433,0.557142,-0.324399,0.102675,-0.391545,-0.914413
-0.929655,0.416742,1.506682,1.319487,-12.94692,3.61442,-0.764726,-0.597143,0.242105,-0.643834,0.692996,-0.324399,0.025935,-0.403952,-0.914413
-0.929655,0.480856,-1.506682,11.887823,-4.749673,4.130129,0.833742,0.477848,0.276649,0.551358,-0.747394,-0.370684,0.029635,0.461588,-0.886599
-0.929655,0.480856,-1.31434,12.396822,-5.77503,4.717653,0.909712,0.309659,0.276649,0.398319,-0.839008,-0.370684,0.117325,0.447411,-0.886599
-0.929655,0.480856,-1.121997,12.681023,-6.898814,5.276184,0.95213,0.130049,0.276649,0.23059,-0.899678,-0.370684,0.200688,0.416733,-0.886599
-0.929655,0.480856,-0.929655,12.729946,-8.079579,5.785124,0.959432,-0.054357,0.276649,0.054357,-0.927167,-0.370684,0.276649,0.370684,-0.886599
-0.929655,0.480856,-0.737313,12.541787,-9.273776,6.225702,0.931349,-0.236758,0.276649,-0.123882,-0.92046,-0.370684,0.342407,0.310965,-0.886599
-0.929655,0.480856,-0.609084,12.287707,-10.05559,6.473295,0.893427,-0.353913,0.276649,-0.24057,-0.897061,-0.370684,0.379361,0.264626,-0.886599
-0.929655,0.480856,-0.416742,11.724043,-11.174789,6.765346,0.809298,-0.518172,0.276649,-0.407615,-0.834532,-0.370684,0.422951,0.187228,-0.886599
-0.929655,0.480856,-0.224399,10.960395,-12.193264,6.952883,0.69532,-0.663321,0.276649,-0.559626,-0.741223,-0.370684,0.450941,0.102924,-0.886599
-0.929655,0.480856,-0.032057,10.024929,-13.073451,7.02899,0.555699,-0.784005,0.276649,-0.690997,-0.620577,-0.370684,0.462301,0.014825,-0.886599
-0.929655,0.480856,0.160285,8.952145,-13.782888,6.990858,0.395582,-0.875774,0.276649,-0.796883,-0.477043,-0.370684,0.456609,-0.073821,-0.886599
-0.929655,0.480856,0.352628,7.781611,-14.295409,6.839895,0.220875,-0.935243,0.276649,-0.873379,-0.315915,-0.370684,0.434078,-0.159745,-0.886599
-0.929655,0.480856,0.54497,6.556496,-14.592111,6.581668,0.038022,-0.960219,0.276649,-0.917663,-0.143135,-0.370684,0.395536,-0.239776,-0.886599
-0.929655,0.480856,0.673198,5.731712,-14.664268,6.354476,-0.08508,-0.957197,0.276649,-0.928433,-0.024612,-0.370684,0.361627,-0.288388,-0.886599
-0.929655,0.480856,0.865541,4.516281,-14.581079,5.94044,-0.266488,-0.923282,0.276649,-0.916016,0.15332,-0.370684,0.29983,-0.352198,-0.886599
-0.929655,0.480856,1.057883,3.366701,-14.271535,5.452312,-0.438067,-0.855314,0.276649,-0.869816,0.325597,-0.370684,0.226976,-0.403018,-0.886599
-0.929655,0.480856,1.250226,2.325371,-13.747053,4.908098,-0.593489,-0.755801,0.276649,-0.791535,0.485866,-0.370684,0.14575,-0.438975,-0.886599
-0.929655,0.480856,1.442568,1.430696,-13.026978,4.327868,-0.727023,-0.628413,0.276649,-0.684061,0.628215,-0.370684,0.059148,-0.458741,-0.886599
-0.929655,0.54497,-1.570796,11.511297,-4.222146,4.406337,0.801414,0.51147,0.310056,0.598111,-0.685323,-0.415447,-0.0,0.518393,-0.855143
-0.929655,0.54497,-1.378454,12.067351,-5.173781,5.070275,0.884407,0.348841,0.310056,0.456075,-0.787019,-0.415447,0.099095,0.508833,-0.855143
-0.929655,0.54497,-1.250226,12.317581,-5.873168,5.50078,0.921755,0.232881,0.310056,0.351689,-0.838879,-0.415447,0.16335,0.491983,-0.855143
-0.929655,0.54497,-1.057883,12.501961,-6.991026,6.110712,0.949274,0.052386,0.310056,0.184845,-0.890638,-0.415447,0.254384,0.451685,-0.855143
-0.929655,0.54497,-0.865541,12.451768,-8.154561,6.657783,0.941782,-0.130042,0.310056,0.011183,-0.909549,-0.415447,0.336037,0.394728,-0.855143
-0.929655,0.54497,-0.673198,12.168854,-9.320859,7.121818,0.899556,-0.307674,0.310056,-0.162891,-0.894914,-0.415447,0.405296,0.323212,-0.855143
-0.929655,0.54497,-0.480856,11.663653,-10.446905,7.4857,0.824153,-0.473958,0.310056,-0.330958,-0.847273,-0.415447,0.459606,0.239776,-0.855143
-0.929655,0.54497,-0.288514,10.954798,-11.491169,7.736011,0.718354,-0.622762,0.310056,-0.486818,-0.768383,-0.415447,0.496966,0.147497,-0.855143
-0.929655,0.54497,-0.160285,10.381715,-12.122723,7.835046,0.632819,-0.70951,0.310056,-0.58108,-0.699821,-0.415447,0.511748,0.082735,-0.855143
-0.929655,0.54497,0.032057,9.394813,-12.947234,7.877783,0.485521,-0.817395,0.310056,-0.704141,-0.575838,-0.415447,0.518126,-0.016615,-0.855143
-0.929655,0.54497,0.224399,8.287936,-13.597746,7.792486,0.320315,-0.895133,0.310056,-0.801233,-0.430616,-0.415447,0.505395,-0.115353,-0.855143
-0.929655,0.54497,0.416742,7.101906,-14.050268,7.582302,0.143296,-0.939857,0.310056,-0.868773,-0.269512,-0.415447,0.474025,-0.209837,-0.855143
-0.929655,0.54497,0.609084,5.880468,-14.288109,7.254984,-0.039009,-0.949918,0.310056,-0.904272,-0.098469,-0.415447,0.425171,-0.296581,-0.855143
-0.929655,0.54497,0.801427,4.668668,-14.302498,6.822602,-0.219874,-0.924944,0.310056,-0.90642,0.076206,-0.415447,0.360637,-0.372387,-0.855143
-0.929655,0.54497,0.993769,3.511201,-14.092905,6.301105,-0.392631,-0.865856,0.310056,-0.875137,0.248071,-0.415447,0.282801,-0.434459,-0.855143
-0.929655,0.54497,1.121997,2.790953,-13.832225,5.913315,-0.50013,-0.808539,0.310056,-0.836229,0.357944,-0.415447,0.224922,-0.467056,-0.855143
-0.929655,0.54497,1.31434,1.817199,-13.270464,5.287338,-0.645467,-0.698024,0.310056,-0.752385,0.511196,-0.415447,0.131493,-0.501438,-0.855143
-0.929655,0.54497,1.506682,1.002945,-12.522783,4.628867,-0.766997,-0.561766,0.310056,-0.64079,0.645594,-0.415447,0.033214,-0.517327,-0.855143
-0.929655,0.609084,-1.506682,11.533057,-4.274318,5.108584,0.831197,0.438199,0.342189,0.554768,-0.694268,-0.458502,0.036656,0.570941,-0.820172
-0.929655,0.609084,-1.31434,11.991589,-5.232055,5.835296,0.899634,0.271228,0.342189,0.411823,-0.787514,-0.458502,0.14512,0.553406,-0.820172
-0.929655,0.609084,-1.121997,12.227814,-6.291555,6.526147,0.934892,0.094253,0.342189,0.253688,-0.851715,-0.458502,0.248232,0.515459,-0.820172
-0.929655,0.609084,-0.929655,12.233021,-7.413744,7.155658,0.935669,-0.086198,0.342189,0.086198,-0.884503,-0.458502,0.342189,0.458502,-0.820172
-0.929655,0.609084,-0.801427,12.1077,-8.176307,7.529669,0.916965,-0.205141,0.342189,-0.027618,-0.888264,-0.458502,0.398012,0.41098,-0.820172
-0.929655,0.609084,-0.609084,11.73167,-9.31055,8.006861,0.860841,-0.376643,0.342189,-0.196908,-0.866604,-0.458502,0.469234,0.327317,-0.820172
-0.929655,0.609084,-0.416742,11.142919,-10.396136,8.368101,0.772967,-0.534255,0.342189,-0.358936,-0.812983,-0.458502,0.523151,0.231583,-0.820172
-0.929655,0.609084,-0.224399,10.363162,-11.393027,8.600067,0.656586,-0.672162,0.342189,-0.507725,-0.729377,-0.458502,0.557773,0.127308,-0.820172
-0.929655,0.609084,-0.032057,9.421159,-12.264454,8.694204,0.515988,-0.785279,0.342189,-0.637789,-0.618871,-0.458502,0.571823,0.018337,-0.820172
-0.929655,0.609084,0.160285,8.35165,-12.97828,8.647039,0.35636,-0.869433,0.342189,-0.74433,-0.485539,-0.458502,0.564783,-0.09131,-0.820172
-0.929655,0.609084,0.352628,7.194083,-13.508176,8.460312,0.183589,-0.921521,0.342189,-0.823419,-0.3343,-0.458502,0.536913,-0.197589,-0.820172
-0.929655,0.609084,0.480856,6.394446,-13.749303,8.261488,0.06424,-0.937433,0.342189,-0.859408,-0.226259,-0.458502,0.507238,-0.264626,-0.820172
-0.929655,0.609084,0.673198,5.18588,-13.932904,7.859894,-0.116143,-0.932426,0.342189,-0.886811,-0.057804,-0.458502,0.447299,-0.356709,-0.820172
-0.929655,0.609084,0.865541,4.006014,-13.897368,7.347769,-0.292242,-0.893029,0.342189,-0.881508,0.112784,-0.458502,0.370862,-0.435636,-0.820172
-0.929655,0.609084,1.057883,2.898363,-13.644005,6.744001,-0.457563,-0.820696,0.342189,-0.843692,0.279212,-0.458502,0.280748,-0.498496,-0.820172
-0.929655,0.609084,1.250226,1.903779,-13.182159,6.070859,-0.606009,-0.718095,0.342189,-0.77476,0.435342,-0.458502,0.180279,-0.542971,-0.820172
-0.929655,0.609084,1.442568,1.058945,-12.528865,5.353168,-0.732103,-0.589009,0.342189,-0.677253,0.575416,-0.458502,0.073161,-0.56742,-0.820172
-0.929655,0.609084,1.570796,0.594566,-11.998608,4.862992,-0.801414,-0.490554,0.342189,-0.598111,0.657297,-0.458502,0.0,-0.572117,-0.820172
-0.929655,0.673198,-1.442568,11.495151,-4.29248,5.833855,0.854632,0.3613,0.372916,0.513076,-0.697911,-0.499673,0.07973,0.618371,-0.781831
-0.929655,0.673198,-1.250226,11.852298,-5.249731,6.615991,0.907938,0.191267,0.372916,0.370203,-0.78312,-0.499673,0.196467,0.591727,-0.781831
-0.929655,0.673198,-1.057883,11.985086,-6.298461,7.349578,0.927757,0.01418,0.372916,0.213676,-0.839446,-0.499673,0.305957,0.543258,-0.781831
-0.929655,0.673198,-0.865541,11.888619,-7.399993,8.007561,0.913359,-0.16343,0.372916,0.049268,-0.864812,-0.499673,0.404164,0.474754,-0.781831
-0.929655,0.673198,-0.673198,11.566455,-8.513699,8.565672,0.865275,-0.335013,0.372916,-0.116957,-0.858282,-0.499673,0.487464,0.38874,-0.781831
-0.929655,0.673198,-0.480856,11.030475,-9.598504,9.003327,0.785278,-0.49424,0.372916,-0.278868,-0.820097,-0.499673,0.552786,0.288388,-0.781831
-0.929655,0.673198,-0.352628,10.563826,-10.285805,9.220004,0.715628,-0.590601,0.372916,-0.38145,-0.777703,-0.499673,0.585125,0.215332,-0.781831
-0.929655,0.673198,-0.160285,9.718987,-11.234729,9.423498,0.589533,-0.716509,0.372916,-0.523081,-0.690444,-0.499673,0.615498,0.099509,-0.781831
-0.929655,0.673198,0.032057,8.728471,-12.054396,9.474899,0.441695,-0.81599,0.372916,-0.645419,-0.577721,-0.499673,0.623169,-0.019984,-0.781831
-0.929655,0.673198,0.224399,7.628808,-12.714575,9.372309,0.277566,-0.885376,0.372916,-0.743953,-0.44369,-0.499673,0.607858,-0.13874,-0.781831
-0.929655,0.673198,0.416742,6.460557,-13.190918,9.119514,0.1032,-0.922108,0.372916,-0.815049,-0.293295,-0.499673,0.570127,-0.252378,-0.781831
-0.929655,0.673198,0.609084,5.266805,-13.465856,8.725836,-0.074972,-0.924831,0.372916,-0.856085,-0.132082,-0.499673,0.511369,-0.356709,-0.781831
-0.929655,0.673198,0.801427,4.091578,-13.52925,8.205795,-0.250379,-0.893445,0.372916,-0.865546,0.034001,-0.499673,0.433751,-0.447883,-0.781831
-0.929655,0.673198,0.929655,3.339867,-13.452508,7.798199,-0.362574,-0.854092,0.372916,-0.854092,0.144406,-0.499673,0.372916,-0.499673,-0.781831
-0.929655,0.673198,1.121997,2.290775,-13.162032,7.112161,-0.519155,-0.769033,0.372916,-0.810738,0.30501,-0.499673,0.270522,-0.561745,-0.781831
-0.929655,0.673198,1.31434,1.36997,-12.671217,6.359275,-0.656589,-0.65561,0.372916,-0.737482,0.454365,-0.499673,0.158151,-0.603098,-0.781831
-0.929655,0.673198,1.506682,0.611413,-11.998164,5.567309,-0.769806,-0.518008,0.372916,-0.637026,0.586962,-0.499673,0.039947,-0.622209,-0.781831
-0.929655,0.737313,-1.506682,11.106367,-3.702592,6.003156,0.828135,0.390512,0.40211,0.558871,-0.630371,-0.538791,0.043074,0.67092,-0.740278
-0.929655,0.737313,-1.31434,11.5042,-4.578998,6.857123,0.887513,0.225005,0.40211,0.428064,-0.725579,-0.538791,0.170532,0.650313,-0.740278
-0.929655,0.737313,-1.121997,11.682723,-5.561182,7.66895,0.914159,0.0512,0.40211,0.281469,-0.794027,-0.538791,0.2917,0.605722,-0.740278
-0.929655,0.737313,-0.993769,11.676305,-6.256969,8.171874,0.913201,-0.06612,0.40211,0.17762,-0.823502,-0.538791,0.366764,0.563447,-0.740278
-0.929655,0.737313,-0.801427,11.478791,-7.333625,8.848201,0.883721,-0.239467,0.40211,0.016926,-0.842269,-0.538791,0.467708,0.482947,-0.740278
-0.929655,0.737313,-0.609084,11.062903,-8.414464,9.408955,0.821648,-0.403982,0.40211,-0.144394,-0.829973,-0.538791,0.551403,0.384635,-0.740278
-0.929655,0.737313,-0.416742,10.44398,-9.459622,9.833452,0.729272,-0.553598,0.40211,-0.300387,-0.787065,-0.538791,0.61476,0.272136,-0.740278
